Carátula,Programa,Emisión,Tiempo,Tipo de música,Likes,Comentarios,Antigüedad,Reproducir
https://static-1.ivoox.com/canales/0/3/2/2/2041552462230_SM.jpg,El Sótano,El Sótano - Benidorm R'n'R city - 31/10/19,59:01,Alternativa e indie,3,1,7 días,https://www.ivoox.com/sotano-benidorm-r-039-n-039-r-city-31-10-19-audios-mp3_rf_43789629_1.html?autoplay=true
https://static-2.ivoox.com/canales/9/3/4/0/4051552460439_SM.jpg,180 Grados,180 grados - Novedades en Femenino - 01/11/19,59:29,Alternativa e indie,1,0,6 días,https://www.ivoox.com/180-grados-novedades-femenino-01-11-19-audios-mp3_rf_43805655_1.html?autoplay=true
https://static-1.ivoox.com/canales/8/2/8/2/3951552462828_SM.jpg,Siglo 21,Siglo 21 - Sesión Fatboy Slim - 01/11/19,01:00:31,Alternativa e indie,6,0,6 días,https://www.ivoox.com/siglo-21-sesion-fatboy-slim-01-11-19-audios-mp3_rf_43806674_1.html?autoplay=true
https://static-2.ivoox.com/canales/3/6/2/2/4781552462263_SM.jpg,Turbo 3,"Turbo 3 - Coldplay, Haim, Fuel Fandango y Ginebras - 31/10/19",58:53,Alternativa e indie,1,0,7 días,https://www.ivoox.com/turbo-3-coldplay-haim-fuel-fandango-y-audios-mp3_rf_43788114_1.html?autoplay=true
https://static-1.ivoox.com/audios/0/8/6/1/7951572731680_SM.jpg,Talk to Him,"Letter 48: Smashing Pumpkins, Adore Era.",02:04:45,Alternativa e indie,12,6,4 días,https://www.ivoox.com/letter-48-smashing-pumpkins-adore-era-audios-mp3_rf_43834791_1.html?autoplay=true
https://static-1.ivoox.com/audios/4/8/9/7/9281572477984_SM.jpg,Pobres Chavales,Pobres Chavales #24 Más de 35 años de... fan. Con Juan García Flores,02:04:32,Alternativa e indie,11,10,7 días,https://www.ivoox.com/pobres-chavales-24-mas-35-anos-de-audios-mp3_rf_43759878_1.html?autoplay=true
https://static-2.ivoox.com/canales/9/3/4/0/4051552460439_SM.jpg,180 Grados,"180 grados - Dua Lipa, Yak, La Roux y Sam Smith - 04/11/19",58:56,Alternativa e indie,0,0,3 días,https://www.ivoox.com/180-grados-dua-lipa-yak-la-roux-audios-mp3_rf_43867712_1.html?autoplay=true
https://static-1.ivoox.com/canales/0/3/2/2/2041552462230_SM.jpg,El Sótano,"El sótano - Sótano Total Cap. 4 con J Teixi Band, Funtastic Dracula,... - 04/11/19",59:06,Alternativa e indie,2,0,3 días,https://www.ivoox.com/sotano-sotano-total-cap-4-con-audios-mp3_rf_43880490_1.html?autoplay=true
https://static-2.ivoox.com/canales/9/3/4/0/4051552460439_SM.jpg,180 Grados,"180 grados - Siloé, Ash, Ballena y Fangoria - 05/11/19",59:06,Alternativa e indie,1,0,2 días,https://www.ivoox.com/180-grados-siloe-ash-ballena-fangoria-audios-mp3_rf_43903311_1.html?autoplay=true
https://static-2.ivoox.com/canales/3/6/2/2/4781552462263_SM.jpg,Turbo 3,"Turbo 3 - Rage Against The Machine, Michael Kiwanuka, Dua Lipa y La Roux - 04/11/19",59:00,Alternativa e indie,2,0,3 días,https://www.ivoox.com/turbo-3-rage-against-the-machine-michael-audios-mp3_rf_43879012_1.html?autoplay=true
